judet,nume,xy,vaci,oi,capre,porci,oameni
Valcea,Tepsenari,"459262,391761",97,10,120,272,355
Valcea,Muereasca,"446389,409862",197,1397,3,79,670
Valcea,Andreiesti,"443229,413391",55,21,5,28,307
Valcea,Francesti-Coasta,"444823,412508",18,2,1,29,232
Valcea,Gavanesti,"443984,412532",21,3,6,22,162
Valcea,Hotarele,"447949,409624",38,1,4,31,413
Valcea,Muereasca de Sus,"444415,411634",249,20,5,111,687
Valcea,Pripoara,"443893,411039",13,97,0,7,85
Valcea,Suta,"442212,413354",61,2085,94,52,265
Valcea,Rotarasti,"455812,388561",65,12,3,271,293
Valcea,Banesti,"450156,388579",18,5,0,61,108
Valcea,Corbii din Vale,"457562,388146",148,639,0,200,377
Valcea,Dosu Raului,"447964,385134",59,80,89,235,370
Valcea,Ginerica,"460196,389260",9,9,0,13,33
Valcea,Galtofani,"451124,389235",18,6,2,64,131
Valcea,Linia Hanului,"454424,387607",58,6,26,152,356
Valcea,Mazararu,"452996,389523",30,8,0,22,75
Valcea,Mangureni,"456847,391257",84,55,5,121,163
Valcea,Plesoiu,"448622,384594",30,32,9,204,323
Valcea,Predesti,"449646,385663",82,20,16,265,556
Valcea,Serbaneasa,"453156,387110",94,34,33,327,458
Valcea,Tufanii,"458093,386766",7,12,0,6,39
Valcea,Valea Balceasca,"454803,387951",63,44,58,158,344
Valcea,Valea Viei,"449661,386321",59,32,5,174,308
Valcea,Olanu,"443988,374443",101,0,4,377,593
Valcea,Casa Veche,"445834,374396",162,0,37,579,881
Valcea,Cioboti,"443746,372474",90,0,0,453,852
Valcea,Dragioiu,"443875,377014",117,0,0,447,736
Valcea,Nicolesti,"441856,376573",22,0,0,126,145
Valcea,Stoicanesti,"443799,375928",75,0,0,389,398
Valcea,Orlesti,"439072,365895",296,73,301,607,2147
Valcea,Auresti,"441888,364086",60,0,2,130,377
Valcea,Procopoaia,"439228,364618",32,10,5,204,672
Valcea,Scaiosi,"441084,366521",78,68,41,134,318
Valcea,Silea,"439474,363116",26,0,9,120,498
Valcea,Otesani,"423239,398107",404,17,70,470,1440
Valcea,Bogdanesti,"425053,393090",88,0,4,287,474
Valcea,Carstanesti,"424659,393851",174,0,3,341,875
Valcea,Cucesti,"425999,391904",48,4,4,160,298
Valcea,Sub Deal,"421652,396382",44,0,3,25,97
Valcea,Pausesti,"432113,396915",60,7,6,72,535
Valcea,Barcanele,"431649,398827",41,8,0,58,376
Valcea,Buzdugan,"431664,395844",54,33,10,83,607
Valcea,Cernelele,"433344,396602",14,67,10,37,307
Valcea,Pausesti-Otasau,"431299,397159",190,38,17,122,552
Valcea,Serbanesti,"432806,395827",44,9,42,22,515
Valcea,Solicesti,"430565,399499",27,0,1,35,94
Valcea,Valeni,"430224,398504",41,0,3,45,302
Valcea,Pausesti-Maglasi,"440729,406090",41,127,47,86,705
Valcea,Coasta,"439995,404188",33,260,51,87,621
Valcea,Pietrari,"440378,403405",20,0,0,28,184
Valcea,Ulmetel,"439717,404830",34,0,28,61,404
Valcea,Valea Cheii,"440767,406477",157,876,96,128,989
Valcea,Vladuceni,"440858,404364",70,385,45,141,581
Valcea,Perisani,"453570,430807",116,969,0,40,347
Valcea,Baiasu,"452446,430365",101,561,61,4,230
Valcea,Bratovesti,"450101,434882",166,504,0,1,334
Valcea,Cucoiu,"451824,434067",99,0,0,10,239
Valcea,Mlaceni,"455717,431799",337,2058,1,78,809
Valcea,Podeni,"454536,433090",55,1274,0,10,149
Valcea,Poiana,"455707,427107",264,1036,181,43,476
Valcea,Pripoare,"453678,429178",297,1393,2,45,293
Valcea,Spinu,"453171,432455",409,6099,106,64,615
Valcea,Surdoiu,"453907,428107",74,45,0,8,86
Valcea,Titesti,"452358,435691",354,5351,208,14,713
Valcea,Pesceana,"431679,376170",60,0,99,192,340
Valcea,Cermegesti,"431739,374560",51,1,57,135,483
